AmbientConditions.AmbientHumidity.U.Actual,AmbientConditions.AmbientTemperature.U.Actual,Stage1.Output.Measurement0.U.Actual,Stage1.Output.Measurement1.U.Actual,Stage1.Output.Measurement2.U.Actual,Stage1.Output.Measurement3.U.Actual,Stage1.Output.Measurement4.U.Actual,Stage1.Output.Measurement5.U.Actual,Stage1.Output.Measurement6.U.Actual,Stage1.Output.Measurement7.U.Actual,Stage1.Output.Measurement8.U.Actual,Stage1.Output.Measurement9.U.Actual,Stage1.Output.Measurement10.U.Actual,Stage1.Output.Measurement11.U.Actual,Stage1.Output.Measurement12.U.Actual,Stage1.Output.Measurement13.U.Actual,Stage1.Output.Measurement14.U.Actual,Machine4.Temperature1.C.Actual,Machine4.Temperature2.C.Actual,Machine4.Pressure.C.Actual,Machine4.Temperature3.C.Actual,Machine4.Temperature4.C.Actual,Machine4.Temperature5.C.Actual,Machine4.ExitTemperature.U.Actual,Machine5.Temperature1.C.Actual,Machine5.Temperature2.C.Actual,Machine5.Temperature3.C.Actual,Machine5.Temperature4.C.Actual,Machine5.Temperature5.C.Actual,Machine5.Temperature6.C.Actual,Machine5.ExitTemperature.U.Actual
17.24,23.53,12.72,11.3,11.62,21.95,31.2,0,4.09,2.83,20.67,17.66,8.01,5.49,0,2.72,15.37,372,373,18,317,18,307,53,309.9,290,264.4,237.8,244.6,65.1,48.4
17.24,23.53,12.72,11.3,11.62,21.95,31.2,0,4.09,2.83,20.67,17.66,8.01,5.49,0,2.72,15.37,372,373,17,317,17,307,53,309.9,290,264.4,237.8,244.6,65.1,47.9
17.24,23.53,12.72,11.3,11.62,21.95,31.2,0,4.09,2.83,20.67,17.66,8.01,5.49,0,2.72,15.37,372,373,17,317,17,307,53,309.9,290,264.4,237.8,244.7,65.1,47.2
17.24,23.53,12.75,11.37,11.61,21.96,31.3,0,1.74,2.85,20.71,17.53,7.91,5.45,1.66,2.73,15.37,372,373,18,316,18,307,53,309.9,290,264.4,237.8,244.7,65.1,47.5
17.24,23.53,12.75,11.37,11.61,21.96,31.3,0,1.74,2.85,20.71,17.53,7.91,5.45,1.66,2.73,15.37,372,373,18,316,18,307,54,309.9,290,264.4,237.8,244.8,65.1,47.4
17.24,23.53,12.75,11.38,11.6,21.96,31.29,0,4.03,2.89,20.7,17.55,8.01,5.43,1.69,2.73,15.45,371,373,19,316,19,307,54,309.9,290,264.4,237.7,244.8,65.1,47.2
17.24,23.53,12.75,11.38,11.6,21.96,31.29,0,4.03,2.89,20.7,17.55,8.01,5.43,1.69,2.73,15.45,371,372,19,316,19,307,55,309.9,290,264.4,237.7,244.8,65.1,49.3
17.24,23.53,12.75,11.38,11.6,21.96,31.29,0,4.03,2.89,20.7,17.55,8.01,5.43,1.69,2.73,15.45,371,372,19,316,19,307,55,310,290,264.4,237.7,244.9,65.1,59.1
17.24,23.53,12.77,11.5,11.61,21.98,31.31,0,4,2.87,20.71,17.56,7.99,5.45,1.62,2.72,15.5,371,372,18,316,18,307,55,310,290,264.4,237.7,244.9,65.1,46.7
17.24,23.53,12.77,11.5,11.61,21.98,31.31,0,4,2.87,20.71,17.56,7.99,5.45,1.62,2.72,15.5,370,372,18,316,18,307,56,310,290,264.4,237.7,244.9,65.1,46.3
17.24,23.53,12.73,11.41,11.56,21.97,31.21,0,3.96,2.88,20.66,17.59,7.98,5.48,0,2.73,15.55,370,372,17,316,17,307,57,310,290,264.4,237.7,244.9,65.1,46.6
17.24,23.53,12.73,11.41,11.56,21.97,31.21,0,3.96,2.88,20.66,17.59,7.98,5.48,0,2.73,15.55,370,372,17,316,17,307,57,310,290,264.4,237.7,245,65.1,46.1
17.24,23.53,12.73,11.41,11.56,21.97,31.21,0,3.96,2.88,20.66,17.59,7.98,5.48,0,2.73,15.55,370,372,17,315,17,308,57,310,290,264.4,237.7,245,65.1,45.8
17.24,23.53,12.72,11.39,11.58,21.95,31.22,0,3.96,2.89,20.65,17.54,7.95,5.47,0,2.74,15.52,369,372,17,315,17,308,57,310,290,264.4,237.7,245,65.1,46.3
17.24,23.53,12.72,11.39,11.58,21.95,31.22,0,3.96,2.89,20.65,17.54,7.95,5.47,0,2.74,15.52,369,372,18,315,18,308,58,310,290,264.4,237.6,245,65.1,46.2
17.24,23.53,12.75,11.43,11.59,21.94,31.2,0,4.01,2.85,20.66,17.62,8,5.49,0,2.75,15.56,369,372,17,315,17,308,58,310,290,264.4,237.6,245,65.2,48.7
17.24,23.53,12.75,11.43,11.59,21.94,31.2,0,4.01,2.85,20.66,17.62,8,5.49,0,2.75,15.56,369,371,18,315,18,308,59,310,290,264.4,237.6,245.1,65.2,60.3
17.24,23.53,12.75,11.43,11.59,21.94,31.2,0,4.01,2.85,20.66,17.62,8,5.49,0,2.75,15.56,368,372,17,315,17,308,59,310,289.9,264.4,237.6,245.1,65.2,110.2
17.24,23.53,12.73,11.38,11.57,21.94,31.13,0,4.01,2.89,20.67,17.53,7.94,5.44,1.63,2.73,15.59,368,371,17,315,17,308,59,310,290,264.4,237.6,245.1,65.2,115.4
17.24,23.53,12.73,11.38,11.57,21.94,31.13,0,4.01,2.89,20.67,17.53,7.94,5.44,1.63,2.73,15.59,368,371,17,314,17,308,58,310.1,290,264.4,237.6,245.1,65.2,119.1
17.24,23.53,12.74,11.45,11.58,21.98,31.23,0,4.12,2.88,20.67,17.58,7.9,5.47,0,2.75,15.49,368,371,17,314,17,308,58,310.1,290,264.4,237.6,245.1,65.2,114.1
17.24,23.53,12.74,11.45,11.58,21.98,31.23,0,4.12,2.88,20.67,17.58,7.9,5.47,0,2.75,15.49,367,371,17,314,17,308,58,310.1,290,264.4,237.6,245.1,65.2,104.5
17.24,23.53,12.74,11.45,11.58,21.98,31.23,0,4.12,2.88,20.67,17.58,7.9,5.47,0,2.75,15.49,367,371,18,314,18,308,58,310.1,290,264.4,237.6,245.1,65.2,103.3
17.24,23.53,12.71,11.39,11.6,21.95,31.3,0,3.94,2.88,20.64,17.56,7.96,5.47,1.67,2.71,15.48,367,371,18,314,18,308,58,310.1,290,264.4,237.6,245.1,65.2,104.6
17.24,23.53,12.71,11.39,11.6,21.95,31.3,0,3.94,2.88,20.64,17.56,7.96,5.47,1.67,2.71,15.48,367,371,18,314,18,308,58,310.1,290,264.4,237.6,245.1,65.2,110.9
17.24,23.53,12.75,11.37,11.6,21.96,31.06,0,4.11,2.87,20.7,17.57,7.97,5.44,0,2.75,15.57,367,371,17,314,17,308,57,310.1,290,264.4,237.6,245.1,65.2,111.2
17.24,23.53,12.75,11.37,11.6,21.96,31.06,0,4.11,2.87,20.7,17.57,7.97,5.44,0,2.75,15.57,366,371,17,314,17,308,57,310.1,290,264.4,237.6,245.1,65.2,113.4
17.24,23.53,12.75,11.37,11.6,21.96,31.06,0,4.11,2.87,20.7,17.57,7.97,5.44,0,2.75,15.57,366,371,17,314,17,308,57,310.1,290,264.4,237.6,245.1,65.2,120.2
17.24,23.53,12.77,11.42,11.58,21.93,31.1,0,4.09,2.9,20.67,17.61,7.97,5.45,1.68,2.71,15.59,366,371,17,314,17,308,57,310,290,264.4,237.6,245.1,65.2,126.6
17.24,23.53,12.77,11.42,11.58,21.93,31.1,0,4.09,2.9,20.67,17.61,7.97,5.45,1.68,2.71,15.59,366,371,18,314,18,308,57,310,290,264.4,237.6,245,65.2,130.8
17.24,23.53,12.77,11.42,11.58,21.93,31.1,0,4.09,2.9,20.67,17.61,7.97,5.45,1.68,2.71,15.59,366,371,17,314,17,308,56,310,290,264.4,237.6,245,65.2,142.3
17.24,23.53,12.75,11.42,11.58,21.92,31.12,0,4.1,2.86,20.72,17.52,7.91,5.43,1.67,2.69,15.59,365,371,17,314,17,308,56,310,290,264.4,237.6,245.1,65.2,145.4
17.24,23.53,12.75,11.42,11.58,21.92,31.12,0,4.1,2.86,20.72,17.52,7.91,5.43,1.67,2.69,15.59,365,371,18,314,18,307,55,310,290,264.4,237.6,245.1,65.2,145.5
17.24,23.53,12.78,11.37,11.69,21.95,31.13,0,4.05,2.87,20.71,17.61,8.01,5.45,0,2.72,15.53,365,371,17,314,17,307,55,310,290,264.4,237.6,245,65.2,148.7
17.24,23.53,12.78,11.37,11.69,21.95,31.13,0,4.05,2.87,20.71,17.61,8.01,5.45,0,2.72,15.53,365,370,17,314,17,307,55,310,290,264.4,237.6,245,65.2,148.3
17.24,23.53,12.74,11.32,11.63,21.97,31.17,0,4,2.86,20.65,17.56,7.98,5.43,1.61,2.73,15.48,365,370,17,314,17,307,55,310,290,264.4,237.6,245,65.2,146.9
17.24,23.53,12.74,11.32,11.63,21.97,31.17,0,4,2.86,20.65,17.56,7.98,5.43,1.61,2.73,15.48,365,370,17,314,17,307,55,310,290,264.4,237.6,245,65.2,148.6
17.24,23.53,12.74,11.32,11.63,21.97,31.17,0,4,2.86,20.65,17.56,7.98,5.43,1.61,2.73,15.48,364,370,19,314,19,307,55,310,290,264.4,237.6,245,65.2,138.4
17.24,23.53,12.75,11.36,11.62,21.97,31.07,0,4.09,2.9,20.7,17.53,7.89,5.42,1.69,2.71,15.56,364,370,18,314,18,307,55,310,290,264.4,237.6,245,65.2,149.9
17.24,23.53,12.75,11.36,11.62,21.97,31.07,0,4.09,2.9,20.7,17.53,7.89,5.42,1.69,2.71,15.56,364,370,17,314,17,307,55,310,290,264.4,237.6,245,65.2,149.4
17.24,23.53,12.73,11.38,11.63,21.97,31.16,0,4.1,2.88,20.66,17.61,7.99,5.45,0,2.73,15.48,364,370,17,314,17,307,55,310,290,264.5,237.6,245.1,65.2,150
17.24,23.53,12.73,11.38,11.63,21.97,31.16,0,4.1,2.88,20.66,17.61,7.99,5.45,0,2.73,15.48,364,370,17,314,17,307,55,310,290,264.5,237.6,245.1,65.2,150.8
17.24,23.53,12.77,11.36,11.63,21.94,31.16,0,4.06,2.92,20.67,17.66,8.1,5.52,0,3.43,15.62,364,370,17,314,17,306,55,310,290,264.5,237.6,245.1,65.2,149.9
17.24,23.53,12.77,11.36,11.63,21.94,31.16,0,4.06,2.92,20.67,17.66,8.1,5.52,0,3.43,15.62,364,369,17,314,17,306,55,310,290,264.5,237.6,245.1,65.2,147.7
17.24,23.53,12.77,11.36,11.63,21.94,31.16,0,4.06,2.92,20.67,17.66,8.1,5.52,0,3.43,15.62,364,369,16,314,16,306,55,310,290,264.4,237.6,245.1,65.2,150.7
17.24,23.53,12.77,11.38,11.68,21.93,31.11,0,4.05,2.87,20.72,17.64,8.01,5.44,0,2.72,15.56,364,369,16,314,16,306,55,310,290,264.4,237.6,245.1,65.2,151.7
17.24,23.53,12.77,11.38,11.68,21.93,31.11,0,4.05,2.87,20.72,17.64,8.01,5.44,0,2.72,15.56,364,369,16,314,16,306,55,310,290,264.4,237.6,245.1,65.2,150.9
17.24,23.53,12.76,11.4,11.64,21.93,31.03,0,4.1,2.92,20.68,17.67,8.03,5.54,0,3.28,15.58,363,369,16,314,16,306,55,310,290,264.4,237.6,245.1,65.2,151.6
17.24,23.53,12.76,11.4,11.64,21.93,31.03,0,4.1,2.92,20.68,17.67,8.03,5.54,0,3.28,15.58,363,369,17,314,17,306,55,310,290,264.4,237.6,245.1,65.2,152.4
17.24,23.53,12.76,11.4,11.64,21.93,31.03,0,4.1,2.92,20.68,17.67,8.03,5.54,0,3.28,15.58,363,369,17,314,17,306,55,310,290,264.4,237.6,245.1,65.2,152.7
17.24,23.53,12.75,11.38,11.63,21.97,31.08,0,4.16,2.88,20.7,17.58,7.95,5.45,1.68,2.72,15.5,363,369,18,314,18,306,55,310,290,264.4,237.6,245.1,65.2,154.4
17.24,23.53,12.75,11.38,11.63,21.97,31.08,0,4.16,2.88,20.7,17.58,7.95,5.45,1.68,2.72,15.5,363,369,17,314,17,306,54,310,290,264.4,237.6,245.1,65.2,152
17.24,23.53,12.75,11.4,11.63,21.97,31.12,0,4.12,2.89,20.79,17.56,7.95,5.44,1.66,2.71,15.57,363,368,17,314,17,306,54,309.9,290,264.5,237.6,245.1,65.2,153.1
17.24,23.53,12.75,11.4,11.63,21.97,31.12,0,4.12,2.89,20.79,17.56,7.95,5.44,1.66,2.71,15.57,363,368,18,314,18,306,54,309.9,290,264.5,237.6,245.1,65.2,153
17.24,23.53,12.76,11.36,11.66,21.96,31.03,0,4.16,2.87,20.67,17.61,7.99,5.47,0,2.73,15.55,363,368,18,314,18,306,54,309.9,289.9,264.5,237.6,245.1,65.2,152.3
17.24,23.53,12.76,11.36,11.66,21.96,31.03,0,4.16,2.87,20.67,17.61,7.99,5.47,0,2.73,15.55,363,368,18,314,18,305,54,309.9,289.9,264.5,237.6,245.1,65.2,153
17.24,23.53,12.76,11.36,11.66,21.96,31.03,0,4.16,2.87,20.67,17.61,7.99,5.47,0,2.73,15.55,363,368,18,314,18,305,54,309.9,289.9,264.5,237.6,245.1,65.1,151.7
17.24,23.53,12.72,11.41,11.61,21.95,31.13,0,4.03,2.9,20.62,17.55,7.95,5.49,0,2.72,15.59,363,368,17,314,17,305,54,309.9,289.9,264.5,237.6,245,65.1,152.9
17.24,23.53,12.72,11.41,11.61,21.95,31.13,0,4.03,2.9,20.62,17.55,7.95,5.49,0,2.72,15.59,363,368,17,314,17,305,54,310,289.9,264.5,237.6,245,65.1,153.1
17.24,23.53,12.75,11.5,11.57,21.93,31,0,3.89,2.87,20.7,17.51,7.92,5.45,1.68,2.73,15.73,363,367,17,314,17,305,54,310,289.9,264.5,237.6,245,65.1,152.4
17.24,23.53,12.75,11.5,11.57,21.93,31,0,3.89,2.87,20.7,17.51,7.92,5.45,1.68,2.73,15.73,363,367,17,314,17,305,53,310,289.9,264.5,237.6,245,65.1,152.2
17.24,23.53,12.75,11.5,11.57,21.93,31,0,3.89,2.87,20.7,17.51,7.92,5.45,1.68,2.73,15.73,363,367,17,314,17,305,53,310,289.9,264.5,237.6,245,65.1,151.8
17.24,23.53,12.76,11.49,11.58,21.96,31.01,0,4.09,2.86,20.69,17.66,7.96,5.52,0,3.33,15.65,363,367,18,314,18,305,53,310,289.9,264.5,237.6,245,65.1,151.6
17.24,23.53,12.76,11.49,11.58,21.96,31.01,0,4.09,2.86,20.69,17.66,7.96,5.52,0,3.33,15.65,363,366,17,314,17,305,53,310,289.9,264.5,237.6,245,65.1,150.6
17.24,23.53,12.76,11.49,11.58,21.96,31.01,0,4.09,2.86,20.69,17.66,7.96,5.52,0,3.33,15.65,363,367,18,314,18,305,53,310,289.9,264.5,237.6,245,65.1,152.2
17.24,23.53,12.76,11.5,11.62,21.93,31,0,4.03,2.9,20.72,17.58,7.98,5.45,1.62,2.7,15.7,363,366,17,314,17,304,53,310,289.9,264.5,237.6,245,65.1,151.6
17.24,23.53,12.76,11.5,11.62,21.93,31,0,4.03,2.9,20.72,17.58,7.98,5.45,1.62,2.7,15.7,363,367,18,314,18,304,53,310,289.9,264.5,237.6,245,65.1,152.1
17.24,23.53,12.74,11.44,11.65,21.94,30.89,0,4.12,2.89,20.69,17.53,7.8,5.43,1.68,2.7,15.63,363,366,17,315,17,304,53,310,289.9,264.5,237.6,245,65.1,152.1
17.24,23.53,12.74,11.44,11.65,21.94,30.89,0,4.12,2.89,20.69,17.53,7.8,5.43,1.68,2.7,15.63,363,366,17,315,17,304,53,310,289.9,264.5,237.6,245,65.1,151.4
17.24,23.53,12.77,11.45,11.61,21.93,30.94,0,4.03,2.88,20.7,17.53,7.95,5.43,1.64,2.7,15.71,363,366,17,315,17,304,53,310,289.9,264.5,237.6,245,65.1,151.9
17.24,23.53,12.77,11.45,11.61,21.93,30.94,0,4.03,2.88,20.7,17.53,7.95,5.43,1.64,2.7,15.71,363,366,17,315,17,304,53,310,289.9,264.5,237.6,245,65.1,152.1
17.24,23.53,12.77,11.45,11.61,21.93,30.94,0,4.03,2.88,20.7,17.53,7.95,5.43,1.64,2.7,15.71,363,366,17,315,17,304,54,310,289.9,264.5,237.6,245,65.1,152.2
17.24,23.53,12.76,11.52,11.56,21.96,30.94,0,3.96,2.94,20.67,17.48,7.97,5.44,1.65,2.7,15.77,363,366,17,315,17,304,54,310,289.9,264.5,237.6,245,65.1,151.9
17.24,23.53,12.76,11.52,11.56,21.96,30.94,0,3.96,2.94,20.67,17.48,7.97,5.44,1.65,2.7,15.77,363,365,17,315,17,304,54,310,289.9,264.5,237.7,245,65.1,150.8
17.24,23.53,12.76,11.52,11.56,21.96,30.94,0,3.96,2.94,20.67,17.48,7.97,5.44,1.65,2.7,15.77,363,365,17,315,17,304,54,310,289.9,264.5,237.7,245,65,150.9
17.24,23.53,12.79,11.51,11.61,21.93,30.98,0,3.96,2.89,20.73,17.56,7.96,5.47,0,2.74,15.75,363,365,17,315,17,304,54,310,289.9,264.5,237.7,245,65,151.5
17.24,23.53,12.79,11.51,11.61,21.93,30.98,0,3.96,2.89,20.73,17.56,7.96,5.47,0,2.74,15.75,363,365,17,315,17,304,54,310,289.9,264.6,237.7,245,65,150.8
17.24,23.53,12.75,11.44,11.61,21.94,30.99,0,4.07,2.92,20.7,17.59,7.91,5.45,1.71,2.75,15.63,363,365,17,314,17,304,54,310,289.9,264.6,237.7,245,65,150.1
17.24,23.53,12.75,11.44,11.61,21.94,30.99,0,4.07,2.92,20.7,17.59,7.91,5.45,1.71,2.75,15.63,363,364,17,314,17,304,54,310,289.9,264.6,237.7,245,65,151
17.24,23.53,12.74,11.58,11.59,21.98,30.79,0,4.07,2.91,20.72,17.58,7.99,5.45,1.65,2.7,15.7,363,364,17,314,17,304,55,310,289.9,264.6,237.7,245,65,151
17.24,23.53,12.74,11.58,11.59,21.98,30.79,0,4.07,2.91,20.72,17.58,7.99,5.45,1.65,2.7,15.7,363,364,17,314,17,304,55,310,289.9,264.6,237.7,245,65,150.9
17.24,23.53,12.74,11.58,11.59,21.98,30.79,0,4.07,2.91,20.72,17.58,7.99,5.45,1.65,2.7,15.7,363,364,17,314,17,304,55,310,289.9,264.6,237.7,245,65,149.4
17.24,23.53,12.76,11.55,11.6,21.93,31.01,0,4.01,2.88,20.7,17.5,8,5.46,1.69,2.71,15.7,363,364,17,314,17,304,56,310,289.9,264.6,237.7,245,65,150.1
17.24,23.53,12.76,11.55,11.6,21.93,31.01,0,4.01,2.88,20.7,17.5,8,5.46,1.69,2.71,15.7,363,364,16,314,16,303,56,310,289.9,264.6,237.7,245,65,149.3
17.24,23.53,12.76,11.45,11.61,21.93,31,0,3.89,2.89,20.65,17.55,7.95,5.46,1.65,2.7,15.77,363,363,16,314,16,303,56,310,289.9,264.6,237.7,245,65,148.9
17.24,23.53,12.76,11.45,11.61,21.93,31,0,3.89,2.89,20.65,17.55,7.95,5.46,1.65,2.7,15.77,363,363,16,314,16,303,56,310,289.9,264.6,237.7,245,65,148.9
17.24,23.53,12.76,11.45,11.61,21.93,31,0,3.89,2.89,20.65,17.55,7.95,5.46,1.65,2.7,15.77,363,363,17,314,17,303,56,310,289.9,264.6,237.7,244.9,65,149.2
17.24,23.53,12.74,11.55,11.59,21.98,30.83,0,3.89,2.88,20.7,17.53,8,5.44,1.68,2.69,15.78,363,363,17,314,17,303,56,310,289.9,264.6,237.7,244.9,65,148.6
17.24,23.53,12.74,11.55,11.59,21.98,30.83,0,3.89,2.88,20.7,17.53,8,5.44,1.68,2.69,15.78,363,363,18,314,18,303,56,310,289.9,264.7,237.7,244.9,65,149.1
17.24,23.53,12.73,11.54,11.62,21.94,30.89,0,3.98,2.9,20.7,17.51,8.03,5.45,1.61,2.7,15.78,363,363,18,314,18,303,56,310,289.9,264.7,237.7,244.9,65,147.6
17.24,23.53,12.73,11.54,11.62,21.94,30.89,0,3.98,2.9,20.7,17.51,8.03,5.45,1.61,2.7,15.78,363,363,17,314,17,303,56,310,289.9,264.7,237.7,244.8,65,146.2
17.24,23.53,12.73,11.54,11.62,21.94,30.89,0,3.98,2.9,20.7,17.51,8.03,5.45,1.61,2.7,15.78,363,363,17,314,17,303,56,310,289.9,264.7,237.7,244.8,65,146
17.24,23.53,12.74,11.55,11.61,21.96,30.88,0,3.92,2.89,20.7,17.53,8.05,5.46,1.68,2.71,15.79,363,363,17,314,17,303,56,310,289.9,264.7,237.7,244.8,65,145.5
17.24,23.53,12.74,11.55,11.61,21.96,30.88,0,3.92,2.89,20.7,17.53,8.05,5.46,1.68,2.71,15.79,363,363,17,315,17,304,56,310,289.9,264.7,237.8,244.8,65,146.1
17.24,23.53,12.74,11.56,11.57,21.98,30.8,0,4.01,2.87,20.7,17.48,7.91,5.44,1.63,2.71,15.72,363,363,17,315,17,304,56,310,289.9,264.7,237.8,244.8,64.9,148.1
17.24,23.53,12.74,11.56,11.57,21.98,30.8,0,4.01,2.87,20.7,17.48,7.91,5.44,1.63,2.71,15.72,363,363,17,315,17,304,57,310,289.9,264.7,237.8,244.9,64.9,148.9
17.24,23.53,12.74,11.56,11.57,21.98,30.8,0,4.01,2.87,20.7,17.48,7.91,5.44,1.63,2.71,15.72,363,363,18,315,18,304,56,310,289.9,264.7,237.8,244.9,64.9,147.2
17.24,23.53,12.78,11.55,11.61,21.94,30.99,0,3.93,2.92,20.68,17.5,8.02,5.46,1.64,2.71,15.78,363,363,18,315,18,304,56,310,289.9,264.7,237.8,244.9,64.9,147
17.24,23.53,12.78,11.55,11.61,21.94,30.99,0,3.93,2.92,20.68,17.5,8.02,5.46,1.64,2.71,15.78,363,363,18,315,18,304,56,310,289.9,264.7,237.8,244.9,64.9,148
17.24,23.53,12.74,11.49,11.61,21.95,30.9,0,3.91,2.91,20.71,17.55,7.89,5.45,0,2.7,15.71,363,363,18,315,18,304,56,310,289.9,264.7,237.8,245,64.9,150.5
17.24,23.53,12.74,11.49,11.61,21.95,30.9,0,3.91,2.91,20.71,17.55,7.89,5.45,0,2.7,15.71,363,363,18,315,18,304,56,310,289.9,264.7,237.8,245,64.9,148.4
17.24,23.53,12.75,11.6,11.62,21.94,30.86,0,3.87,2.91,20.71,17.55,7.99,5.44,1.65,2.72,15.82,363,363,17,315,17,304,56,310,289.9,264.7,237.8,245,64.9,147.5
17.24,23.53,12.75,11.6,11.62,21.94,30.86,0,3.87,2.91,20.71,17.55,7.99,5.44,1.65,2.72,15.82,363,362,18,315,18,304,56,310,289.9,264.8,237.8,245,64.9,148
17.24,23.53,12.75,11.6,11.62,21.94,30.86,0,3.87,2.91,20.71,17.55,7.99,5.44,1.65,2.72,15.82,363,362,17,315,17,304,55,310,289.9,264.8,237.8,245,64.9,147.5
17.24,23.53,12.74,11.59,11.63,21.97,30.82,0,3.92,2.87,20.68,17.45,7.93,5.44,1.61,2.7,15.81,363,362,17,315,17,304,56,310,289.9,264.8,237.8,245,64.9,146.5
17.24,23.53,12.74,11.59,11.63,21.97,30.82,0,3.92,2.87,20.68,17.45,7.93,5.44,1.61,2.7,15.81,363,362,18,315,18,304,55,310,289.9,264.8,237.8,245,64.9,146.6
17.24,23.53,12.76,11.56,11.63,21.94,30.93,0,3.98,2.95,20.71,17.42,8.03,5.45,1.63,2.7,15.76,363,362,17,315,17,304,55,310,289.9,264.8,237.8,245,64.9,146.9
17.24,23.53,12.76,11.56,11.63,21.94,30.93,0,3.98,2.95,20.71,17.42,8.03,5.45,1.63,2.7,15.76,363,362,18,315,18,304,55,310,289.9,264.8,237.8,245,64.9,147.3
17.24,23.53,12.76,11.56,11.63,21.94,30.93,0,3.98,2.95,20.71,17.42,8.03,5.45,1.63,2.7,15.76,363,362,18,315,18,304,55,310,289.9,264.8,237.8,245,64.9,147.1
17.24,23.53,12.76,11.49,11.66,21.94,30.92,0,4.01,2.87,20.71,17.57,7.99,5.47,1.66,2.72,15.7,363,362,18,315,18,304,56,310,289.9,264.8,237.8,245,64.9,146.8
17.24,23.53,12.76,11.49,11.66,21.94,30.92,0,4.01,2.87,20.71,17.57,7.99,5.47,1.66,2.72,15.7,363,362,18,315,18,304,56,310,289.9,264.8,237.8,245,64.9,146.8
17.24,23.53,12.73,11.44,11.62,21.97,30.96,0,4.1,2.94,20.69,17.58,7.91,5.44,0,2.73,15.6,363,362,17,315,17,304,56,310,289.9,264.8,237.8,245,64.9,147
17.24,23.53,12.73,11.44,11.62,21.97,30.96,0,4.1,2.94,20.69,17.58,7.91,5.44,0,2.73,15.6,363,362,18,315,18,304,56,310,289.9,264.8,237.8,245,64.9,146.4
17.24,23.53,12.77,11.54,11.65,21.95,30.91,0,4.01,2.91,20.74,17.54,7.95,5.44,1.64,2.71,15.71,363,362,17,315,17,304,57,310,289.9,264.8,237.8,245,64.9,146.2
17.24,23.53,12.77,11.54,11.65,21.95,30.91,0,4.01,2.91,20.74,17.54,7.95,5.44,1.64,2.71,15.71,363,362,18,315,18,304,57,310,289.9,264.8,237.8,245,64.9,146.4
17.24,23.53,12.77,11.54,11.65,21.95,30.91,0,4.01,2.91,20.74,17.54,7.95,5.44,1.64,2.71,15.71,363,362,17,315,17,304,57,310,289.9,264.8,237.8,245,64.9,145.9
17.24,23.53,12.74,11.5,11.59,21.96,30.91,0,4.13,2.84,20.71,17.56,7.9,5.44,1.69,2.71,15.65,363,362,18,315,18,304,58,310,289.9,264.8,237.8,245,64.8,146.9
17.24,23.53,12.74,11.5,11.59,21.96,30.91,0,4.13,2.84,20.71,17.56,7.9,5.44,1.69,2.71,15.65,363,362,18,315,18,304,58,310,289.9,264.8,237.8,245,64.8,147.5
17.24,23.53,12.79,11.56,11.65,21.93,30.83,0,4.09,2.88,20.71,17.55,7.9,5.46,1.65,2.74,15.63,363,362,18,315,18,304,58,310,289.9,264.8,237.8,245,64.8,147.6
17.24,23.53,12.79,11.56,11.65,21.93,30.83,0,4.09,2.88,20.71,17.55,7.9,5.46,1.65,2.74,15.63,363,362,17,315,17,304,58,310,289.9,264.8,237.8,245,64.8,147.5
17.24,23.53,12.75,11.43,11.65,21.95,30.93,0,4.13,2.93,20.69,17.58,7.99,5.46,1.65,2.74,15.56,363,362,17,315,17,304,58,310,289.9,264.8,237.8,245,64.8,147.8
17.24,23.53,12.75,11.43,11.65,21.95,30.93,0,4.13,2.93,20.69,17.58,7.99,5.46,1.65,2.74,15.56,363,362,17,315,17,304,58,310,289.9,264.8,237.9,245,64.8,147.5
17.24,23.53,12.75,11.43,11.65,21.95,30.93,0,4.13,2.93,20.69,17.58,7.99,5.46,1.65,2.74,15.56,363,362,18,315,18,304,58,310,289.9,264.8,237.9,245,64.8,147.8
17.24,23.53,12.75,11.44,11.63,21.97,30.91,0,4.01,2.86,20.74,17.59,7.96,5.46,0,2.73,15.66,363,362,17,315,17,304,58,310,289.9,264.8,237.9,245,64.8,147.6
17.24,23.53,12.75,11.44,11.63,21.97,30.91,0,4.01,2.86,20.74,17.59,7.96,5.46,0,2.73,15.66,363,362,18,315,18,304,58,310,289.9,264.8,237.9,245,64.8,146
17.24,23.53,12.74,11.5,11.66,21.96,30.88,0,4.17,2.9,20.7,17.56,7.99,5.46,1.62,2.71,15.59,363,362,17,315,17,304,58,310,290,264.8,237.9,245,64.8,146.3
17.24,23.53,12.74,11.5,11.66,21.96,30.88,0,4.17,2.9,20.7,17.56,7.99,5.46,1.62,2.71,15.59,362,362,17,315,17,304,58,310,290,264.8,237.9,245,64.8,147.5
17.24,23.53,12.74,11.5,11.66,21.96,30.88,0,4.17,2.9,20.7,17.56,7.99,5.46,1.62,2.71,15.59,363,362,18,315,18,304,57,310,290,264.8,237.9,245,64.8,146.7
17.24,23.53,12.75,11.48,11.65,21.96,30.92,0,4.12,2.89,20.71,17.63,7.94,5.47,1.62,2.75,15.62,363,362,17,315,17,304,57,310,290,264.8,237.9,245,64.8,147.1
17.24,23.53,12.75,11.48,11.65,21.96,30.92,0,4.12,2.89,20.71,17.63,7.94,5.47,1.62,2.75,15.62,363,362,17,315,17,304,57,310.1,290,264.8,237.9,245,64.8,146.9
